title,url,date,description,query
"Mich Marie @MichellePolans3 · Jun 2, 2017",https://x.com/MichellePolans3/status/870626056830689283,2017-06-02T13:00:02.000Z,"Skating MACBA and the Streets of Barcelona 
http://
slninja.com/hUuv #FireFan #Sport",MACBA skating [media]
"MARKLITTLE @Marklittle95 · Jan 3, 2024",https://x.com/Marklittle95/status/1742630257486614586,2024-01-03T19:33:24.000Z,"My best friends are skating at MACBA rn and shit is making me tear up. I’m
So hyped for them",MACBA skating [media]
"Gio Cuttica @gioalbarosa · Jun 1, 2017",https://x.com/gioalbarosa/status/870045957991399425,2017-05-31T22:34:55.000Z,"Skating MACBA and the Streets of Barcelona
COSÌ MI RIVEDO UN'ALTRA ""MIA"" CITTÀ 
https://
youtu.be/TXvR-eZ2ZRU",MACBA skating [media]
"KristopherYhair @kristopheryhair · Feb 11, 2015",https://x.com/kristopheryhair/status/565488654760837121,2015-02-11T12:32:56.000Z,"Me ha gustado un vídeo de 
@YouTube
 (
http://
youtu.be/qYPy0efh-s4?a - Mar Barrera skating macba).",MACBA skating [media]
"andrea heard the black dog  @ssundayevenings · Oct 18, 2011",https://x.com/ssundayevenings/status/126284559804407808,2011-10-18T13:12:39.000Z,"Thanks for skating MACBA #barcelona #skate #macba 
http://
instagr.am/p/QlW51/",MACBA skating [media]
"carmen p @maihaviaditque · Apr 9, 2011",https://x.com/maihaviaditque/status/56772711552258048,2011-04-09T17:37:23.000Z,Skating or flying?   @ Museu d'Art Contemporani de Barcelona (MACBA) http://instagr.am/p/C_CRg/,MACBA skating [media]
"Berrics @berrics · Nov 18, 2021",https://x.com/berrics/status/1461411324920012800,2021-11-18T19:09:46.000Z,"It's amazing to see these guys skating at such a high level AND having so much fun with it! 
https://
bit.ly/3HyXUky",MACBA skating [media]
"Skateboarding Spidey @OGSkatingSpidey · Mar 23, 2024",https://x.com/OGSkatingSpidey/status/1771573688900435980,2024-03-23T16:24:16.000Z,"I'm not sure about much, but I don't think you get to be king or queen of MACBA by taking a letter.",MACBA skating [media]
"Skateboarding Spidey @OGSkatingSpidey · Apr 8, 2024",https://x.com/OGSkatingSpidey/status/1777183722833358865,2024-04-08T03:56:32.000Z,"Ok, apparently you CAN become king of MACBA by taking a letter.",MACBA skating [media]
Team USA @TeamUSA · Feb 18,https://x.com/TeamUSA/status/2023977893106229366,2026-02-18T04:28:28.000Z,"The first-ever nose-butter triple cork 2160. 

Mac Forehand: ""For me, it helps push the sport. This is the stuff we dream of. It’s the stuff that I wanted to do since I was a young kid, go out there and push the sport as hard as I can.""

#WinterOlympics",MACBA skating [media]
"a martian man @DevelopFromMars · Oct 31, 2023",https://x.com/DevelopFromMars/status/1719480854471172405,2023-10-31T22:25:56.000Z,holy shit skating macba would be a dream for me,MACBA skating [media]
"Golden Skate @goldenskate · Dec 22, 2023",https://x.com/goldenskate/status/1738160626004812112,2023-12-22T11:32:41.000Z,"Mako Yamashita 山 下 真 瑚 69.92

“Today I wasn't nervous at all, I really enjoyed the six minutes warm up and was so happy that many people came to see us. 

I think I wasn't nervous because I was in the second half of the groups for a long time and because I skated with many",MACBA skating [media]
"Kaley @yang_bo_dudnik · Apr 21, 2019",https://x.com/yang_bo_dudnik/status/1119771376812843008,2019-04-21T01:14:35.000Z,Mikhail Kolyada Choctaw Collection: the BEST choctaws in singles (or pairs too tbh) skating!,MACBA skating [media]
"ISU Figure Skating @ISU_Figure · Nov 27, 2020",https://x.com/ISU_Figure/status/1332222275450376193,2020-11-27T07:18:36.000Z,"2018 ISU World Junior Figure Skating bronze medalist Mako Yamashita  takes the lead with five more skaters still to come! 

#GPFigure #FigureSkating",MACBA skating [media]
"U.S. Ski & Snowboard Team @usskiteam · Mar 3, 2022",https://x.com/usskiteam/status/1499456462761906185,2022-03-03T18:47:33.000Z,"The future is BRIGHT …
Lauren Macuga kicked off World Juniors with a bronze medal  in downhill for 
@TeamUSA
.",MACBA skating [media]
"CBC Olympics @CBCOlympics · Feb 8, 2022",https://x.com/CBCOlympics/status/1491014367793537024,2022-02-08T11:41:41.000Z,"The maple leaf is making its debut on the ski jumping podium 

Abigail Strate, Alexandria Loutitt, Matthew Soukup and Mackenzie Boyd-Clowes receive their bronze medals from the mixed team ski event 

This is Canada's first-ever medal in ski jumping",MACBA skating [media]
"CBC Sports @cbcsports · Dec 30, 2014",https://x.com/cbcsports/status/549931786877538305,2014-12-30T14:15:29.000Z,"Japanese figure skater Tatsuki Machida announced he's retiring to pursue a masters degree 
http://
cbc.sh/oGZOnGd",MACBA skating [media]
"Beatnick Dee @BeatnickDee · Nov 25, 2020",https://x.com/BeatnickDee/status/1331708425064116224,2020-11-25T21:16:45.000Z,"Before music, skateboarding was my first love, and my first real passion. I’ve had incredible times with old friends skating all around the UK, SF, and LA, skating at MACBA in Barcelona at 16, as well as Paris and Bangkok. ⠀ ⠀ We went... 
https://
tmblr.co/ZqLTjtZIoU_MOi
00
…",MACBA skating [media]
"ANGELICO @Angelico_AEW · Sep 16, 2016",https://x.com/Angelico_AEW/status/776578686103482369,2016-09-16T00:29:21.000Z,"#tbt skating the world famous #macba in Barcelona with the sister and as always in… 
https://
instagram.com/p/BKZYu2mA2u4/",MACBA skating [media]
"Jack Hazlitt @bonsai411 · Jul 18, 2010",https://x.com/bonsai411/status/18803823787,2010-07-18T01:14:05.000Z,Bonsai: Skating at Macba - Barcelona - www.bonsai.tv http://bonsai411.com/bonsai-videos/skating-at-macba-barcelona-www-bonsai-tv,MACBA skating [media]
"Carlos Puig Padilla @puigpadilla · Jun 24, 2013",https://x.com/puigpadilla/status/349226137597128704,2013-06-24T18:02:54.000Z,"Skating @ MACBA Skate Spot 
http://
instagram.com/p/a83folgy9h/",MACBA skating [media]
"Rhys Duindam @Nupky · Oct 22, 2010",https://x.com/Nupky/status/28420671282,2010-10-22T16:34:38.000Z,Had fun skating at MACBA... but placa universitat is far more chill!!  Awesome sunny day for skating and now I am broken!,MACBA skating [media]
"Monica Zeng @monicazng · May 19, 2013",https://x.com/monicazng/status/336107451772436480,2013-05-19T13:13:55.000Z,Watching to pro's skating and get down #Macba,MACBA skating [media]
"Not The Island @badgalmawmaw · Nov 30, 2018",https://x.com/badgalmawmaw/status/1068285584656007168,2018-11-29T23:28:25.000Z,"After a MACBA skate session with segatronmedia but I’m not that good at skating #Barcelona #catalunya #spain #35mm #filmsnotdead en MACBA Museu d'Art Contemporani de Barcelona 
https://
instagram.com/p/BqyF0oHBOhr/
?utm_source=ig_twitter_share&igshid=126yffcatknsp
…",MACBA skating [media]
"Carlos Puig Padilla @puigpadilla · Nov 7, 2013",https://x.com/puigpadilla/status/398407695021408256,2013-11-07T11:12:51.000Z,"Skating 26 Blue @ MACBA Skate Spot 
http://
instagram.com/p/gaUnPOgy2i/",MACBA skating [media]
"shstrike.bsky.social @gerardgirbes · Jul 10, 2012",https://x.com/gerardgirbes/status/222563329862938624,2012-07-10T05:30:07.000Z,"Skating at MACBA 
http://
bit.ly/MdwaUY #photo #foto #CC",MACBA skating [media]
"Sergi @byDiceR · Jul 26, 2013",https://x.com/byDiceR/status/360813463423033345,2013-07-26T17:26:47.000Z,"Macba is my home #MACBA #Skating #YoloSwag 
http://
instagram.com/p/cPMx2mJRNd/",MACBA skating [media]
"Tú @TininGonzalez · May 31, 2017",https://x.com/TininGonzalez/status/869989848697851904,2017-05-31T18:51:58.000Z,"#Skating .
@MACBA_Barcelona
 and the Streets of #Barcelona .
@redbullskate
 
https://
youtube.com/watch?v=TXvR-e
Z2ZRU&feature=share
…",MACBA skating [media]
"Simao Burnay @SimaoBurnay · May 16, 2013",https://x.com/SimaoBurnay/status/335013369717342208,2013-05-16T12:46:26.000Z,"Skating MACBA! 
http://
instagram.com/p/ZX4PY_m2y6/",MACBA skating [media]
"sakurahouse 𓀙 @sakurahouse · May 31, 2017",https://x.com/sakurahouse/status/869970071917142016,2017-05-31T17:33:23.000Z,"New video by Red Bull: Skating MACBA and the Streets of Barcelona 
https://
youtu.be/TXvR-eZ2ZRU",MACBA skating [media]
"Pau Santesmasses @pausantesmasses · Aug 11, 2014",https://x.com/pausantesmasses/status/498883817864986625,2014-08-11T17:29:05.000Z,"Photo: ""Skating"" with jonny at macba 
http://
tmblr.co/ZETRsx1NzYgri",MACBA skating [media]
"SKATEfilms.tv @skatefilms · Feb 11, 2015",https://x.com/skatefilms/status/565481268998311938,2015-02-11T12:03:35.000Z,"Mar Barrera skating macba 
http://
skatefilms.tv/2132-mar-barre
ra-skating-macba
…",MACBA skating [media]
"Surf Skating @surf_skating · Jul 24, 2013",https://x.com/surf_skating/status/359994432386383872,2013-07-24T11:12:15.000Z,"#BCN #skateboarding in #macba... welove #skateboard #skatelife #longboard #skateandsurf @ MACBA Skate… 
http://
instagram.com/p/cJYLwKGJ-h/",MACBA skating [media]
"Be Skate Mag @BeSkateMag · May 16, 2016",https://x.com/BeSkateMag/status/732147925229305856,2016-05-16T09:57:22.000Z,"mikelvidal9 finesse skating at MACBA
amigosskateshop 
#beskatemag #skateboarding #macba #repost 
https://
instagram.com/p/BFdsMKtvSlj/",MACBA skating [media]
"Kilian martin @KilianMartinsk8 · Nov 12, 2014",https://x.com/KilianMartinsk8/status/532347475731161088,2014-11-12T01:41:43.000Z,"Old school flip bs.
Truckstand spacewalk.
Rail handstand double flip.
Skating Macba,Barcelona. @ Like… 
http://
instagram.com/p/vSBeAetcXl/",MACBA skating [media]
"VICE NZ @VICE_NZ · Mar 11, 2013",https://x.com/VICE_NZ/status/311225136164519937,2013-03-11T21:20:29.000Z,"There's more to skating in Spain than just MACBA and Barcelona.. Skate World: Spain takes you through the rest: 
http://
bit.ly/Zv0ScB",MACBA skating [media]
"SK8MAFIA @SK8MAFIA4LIFE · Feb 3, 2014",https://x.com/SK8MAFIA4LIFE/status/430372098817925120,2014-02-03T16:07:58.000Z,"@sarmientotulli & cristianthebos skating #Macba #enjoi #models #suprafootwear #volcomskate #sk8mafia 
http://
instagram.com/p/j9cb5LsRwn/",MACBA skating [media]
"happyprojectsdesign @happyprojectsde · Feb 21, 2015",https://x.com/happyprojectsde/status/569130107350228992,2015-02-21T13:42:46.000Z,"Skating #MACBA #barcelona 
http://
fb.me/1AVz40rp7",MACBA skating [media]
"Marc @mserarols · Dec 21, 2019",https://x.com/mserarols/status/1208490941990014976,2019-12-21T20:54:27.000Z,"#skating #barcelona @ MACBA Museu d'Art Contemporani de Barcelona 
https://
instagram.com/p/B6WT6G7oykw/
?igshid=wy2x1sld3afb
…",MACBA skating [media]
"Skateimpact.com @skateimpact · Jul 27, 2011",https://x.com/skateimpact/status/96176265630982144,2011-07-27T11:13:03.000Z,"Yassin koptan is skating in MACBA spot,Barcelona !",MACBA skating [media]
"Kristina :) @xXxkriisiixXx · Apr 4, 2010",https://x.com/xXxkriisiixXx/status/11599036476,2010-04-04T18:06:03.000Z,BARCA MACBA SKATING I love skating because it's really cool but unfortunately because I was there only 2 days :[,MACBA skating [media]
"Jackie Wong @rockerskating · Mar 23, 2019",https://x.com/rockerskating/status/1109406447215927296,2019-03-23T10:48:03.000Z,"A nod of approval from Misha Kolyada after that free skate - I mean, he couldn't have picked a better time to turn the remainder of his season around

http://
bit.ly/2TwPuQM #WorldFigure",MACBA skating [media]
"Vasili Tsereteli @vasilitsereteli · Nov 24, 2016",https://x.com/vasilitsereteli/status/801712370909220864,2016-11-24T09:01:38.000Z,"#cimam2016 #macba #macbabarcelona #skateboard #skating #skateboarding @ MACBA Museu d'Art… 
https://
instagram.com/p/BNL-cFqB0RH/",MACBA skating [media]
"Nick McCarvel @NickMcCarvel · Aug 12, 2020",https://x.com/NickMcCarvel/status/1293552366654873601,2020-08-12T14:18:11.000Z,"Mao Asada x six Olympic programs.

The short, free and exhibition skates from Vancouver 2010 and Sochi 2014. Plus the 2010 medal ceremony.

Just in case you needed more Mao in your life 


https://
youtube.com/watch?v=m4zkQt
3Xjzw
…",MACBA skating [media]
"Catalan News @catalannews · Mar 20, 2019",https://x.com/catalannews/status/1108408609031884800,2019-03-20T16:43:00.000Z,"LIFE & STYLE | The sleek curves in front of the 
@MACBA_Barcelona
 art museum have been a skating landmark for a quarter of a century but are now under threat from #Barcelona City Hall.  


http://
bit.ly/2HJ9NYT",MACBA skating [media]
"Richard @richard_lagrand · Feb 18, 2015",https://x.com/richard_lagrand/status/567990418153050112,2015-02-18T10:14:03.000Z,"Skidding & skating @ MACBA Museu d'Art Contemporani de Barcelona 
http://
instagram.com/p/zPSALZEn6b/",MACBA skating [media]
"JART SKATEBOARDS @JARTSKATEBOARDS · Nov 1, 2012",https://x.com/JARTSKATEBOARDS/status/263965781707063296,2012-11-01T11:28:41.000Z,"Guess who is skating At #macba today? #jart #jartskateboards #sk8 #skate #skatelife #skateboarding #skatephotoaday... 
http://
fb.me/LWm4o5mg",MACBA skating [media]
"Tom Brown @TomBrown_21 · Jun 9, 2011",https://x.com/TomBrown_21/status/78841065225994240,2011-06-09T15:09:09.000Z,Barcelona is so sick. Watched Benny Fairfax skating around MACBA.,MACBA skating [media]
"Street League Skateboarding @StreetLeague · May 9, 2015",https://x.com/StreetLeague/status/597033949328728064,2015-05-09T13:42:40.000Z,Someone is always killing it at #MACBA . Today it's #RomanLisivka from Slovakia with the steezy Heelflips.,MACBA skating [media]
"Golden Skate @goldenskate · Sep 16, 2023",https://x.com/goldenskate/status/1702829645907792121,2023-09-15T23:39:59.000Z,"Japan’s #MoneChiba took a hard fall in her warm up which impacted her skate today 
In her program and intricately beaded costume, she is trying to embody a calm sea
She scored 102.59 points in her freeskate and finished #ACI23 with a total of 160.25 points",MACBA skating [media]
"FTC Barcelona @ftcbarcelona · May 19, 2016",https://x.com/ftcbarcelona/status/733217250812014592,2016-05-19T08:46:29.000Z,"Come join us after SLS for some #Wheeliedope beers and skating on Monday May 23rd at macba.  


@andalebearings
... 
http://
fb.me/14nvoRO4v",MACBA skating [media]
"Jackie Wong @rockerskating · Sep 15, 2020",https://x.com/rockerskating/status/1305672968119488513,2020-09-15T01:01:08.000Z,"Also from Dreams On Ice, Mana Kawabe’s triple axel in her short program",MACBA skating [media]
"Golden Skate @goldenskate · Nov 1, 2024",https://x.com/goldenskate/status/1852344071982919902,2024-11-01T13:36:56.000Z,"Wakaba Higuchi  66.98

“There were a few insecurities, and I try to do better tomorrow. But I am very happy about the levels on my spins and steps. 
I try not to think too much about my success at Skate America so it didn’t change my mindset too much. I try to be relaxed during",MACBA skating [media]
"Jordi Pujolà @jordipujolabcn · Jan 2, 2015",https://x.com/jordipujolabcn/status/551009652490924033,2015-01-02T13:38:33.000Z,"#enjoying #Barcelona #holidays #Macba #museum #skating #board #winter #museo #vacaciones #sol #ciudad… 
http://
instagram.com/p/xWoC1RGK3P/",MACBA skating [media]
"Zack Mack @HollaZack · Jun 3, 2012",https://x.com/HollaZack/status/209401014707687424,2012-06-03T21:47:47.000Z,"A real good day skating & kickin' it at Macba w/ the homies  @ Museu d'Art Contemporani de Barcelona (MACBA) 
http://
instagr.am/p/LbWaNtFFjM/",MACBA skating [media]
"Jackie Wong @rockerskating · Mar 12, 2020",https://x.com/rockerskating/status/1238165297149825025,2020-03-12T18:09:45.000Z,"News!! The Ice Academy of Montreal just announced that they will be hosting a live showcase of their dance teams’ favorite programs next Monday - full costume and filmed by 
@IcePerspectives
! Stay tuned!",MACBA skating [media]
"Doug Des Autels @Dougdesautels · Oct 24, 2013",https://x.com/Dougdesautels/status/393407524386656256,2013-10-24T16:03:57.000Z,"Macba super long nose manual plus some back to back skating with friends #skateboarding #skate #barcelona #macba 
@do
 
http://
givit.com/vid/F13vKr31Gz
HnbnKcEqz9EsbA
…",MACBA skating [media]
"ZenZoo @ZenZooOfficial · Jun 19, 2014",https://x.com/ZenZooOfficial/status/479408962006028288,2014-06-18T23:42:58.000Z,"Skating@macba #zenzoo #bubbletea #querico #tapioca #skate @ MACBA Museu d'Art Contemporani de Barcelona 
http://
instagram.com/p/pZ30ZiQw5q/",MACBA skating [media]
"federica perozziello @margotmood_01 · Mar 7, 2017",https://x.com/margotmood_01/status/838889985688363008,2017-03-06T23:12:13.000Z,"macba Cerveza and skating! 

 #topbarcelonaphoto#ig_barcelona #Barcelona #photooftheday… 
https://
instagram.com/p/BRUI3GMjfTj/",MACBA skating [media]
"Best Sports Videos @MountainsSports · May 31, 2017",https://x.com/MountainsSports/status/869972027553177601,2017-05-31T17:41:09.000Z,"#sport #Video Skating MACBA and the Streets of Barcelona 
http://
ift.tt/2rkX0lb",MACBA skating [media]
"who is muymia? @whoismuymia · Dec 31, 2012",https://x.com/whoismuymia/status/285771985420705792,2012-12-31T15:38:45.000Z,"#barcelona #macba #skate #skating #raval #sweetimes with indijones 
http://
instagr.am/p/T5_zO2Epu2/",MACBA skating [media]
